#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
../data/WS2892601A04__L31_assembly.fasta	5_length=132434_depth=1.04x	90	992	+	Rv1794	1-903/903	===============	0/0	100.00	100.00	vfdb	NP_216310	(Rv1794) ESX-5 locus protein [ESX-5 (VF0402) - Effector delivery system (VFC0086)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	5_length=132434_depth=1.04x	1264	2775	+	eccD5	1-1512/1512	===============	0/0	100.00	100.00	vfdb	NP_216311	(eccD5) ESX-5 type VII secretion system EccD5 [ESX-5 (VF0402) - Effector delivery system (VFC0086)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	5_length=132434_depth=1.04x	2753	4510	+	mycP5	1-1758/1758	===============	0/0	100.00	100.00	vfdb	NP_216312	(mycP5) ESX-5 type VII secretion system subtilisin-like serine protease MycP5 [ESX-5 (VF0402) - Effector delivery system (VFC0086)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	5_length=132434_depth=1.04x	4507	5727	+	eccE5	1-1221/1221	===============	0/0	100.00	100.00	vfdb	NP_216313	(eccE5) ESX-5 type VII secretion system EccE5 [ESX-5 (VF0402) - Effector delivery system (VFC0086)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	5_length=132434_depth=1.04x	5724	7556	+	eccA5	1-1833/1833	===============	0/0	100.00	100.00	vfdb	NP_216314	(eccA5) ESX-5 type VII secretion system AAA+ ATPase EccA5 [ESX-5 (VF0402) - Effector delivery system (VFC0086)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	5_length=132434_depth=1.04x	22467	23171	+	mgtC	1-705/705	===============	0/0	100.00	100.00	vfdb	NP_216327	(mgtC) Possible Mg2+ transport P-type ATPase C MgtC [MgtC (VF0289) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	5_length=132434_depth=1.04x	103877	104854	-	fbpB	1-978/978	===============	0/0	100.00	99.90	vfdb	NP_216402	(fbpB) Secreted antigen 85-B FbpB (85B) (antigen 85 complex B) (mycolyl transferase 85B) (fibronectin-binding protein B) (extracellular alpha-antigen) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	5_length=132434_depth=1.04x	122917	125139	-	katG	1-2223/2223	===============	0/0	100.00	99.91	vfdb	NP_216424	(katG) catalase-peroxidase [KatG (VF0303) - Stress survival (VFC0282)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	61_length=22526_depth=0.97x	17890	19173	-	mptC	1-1284/1284	===============	0/0	100.00	100.00	vfdb	NP_216697	(mptC) alpha-(1-2)-phosphatidylinositol mannoside mannosyltransferase [LAM (VF0318) - Immune modulation (VFC0258)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	62_length=21119_depth=0.98x	6464	6772	-	whiB3	1-309/309	===============	0/0	100.00	100.00	vfdb	NP_217933	(whiB3) redox-responsive transcriptional regulator WhiB3 [WhiB3 (VF0288) - Regulation (VFC0301)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	71_length=15309_depth=0.98x	9250	10035	+	tesA	1-786/786	===============	0/0	100.00	100.00	vfdb	NP_217444	(tesA) thioesterase TesA [PDIM (VF0309) - Immune modulation (VFC0258)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	71_length=15309_depth=0.98x	10749	12500	+	fadD26	1-1752/1752	===============	0/0	100.00	100.00	vfdb	NP_217446	(fadD26) fatty-acid--CoA ligase FadD26 [PDIM (VF0309) - Immune modulation (VFC0258)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	76_length=9954_depth=0.90x	2715	7331	+	ppsB	1-4617/4617	===============	0/0	100.00	100.00	vfdb	NP_217448	(ppsB) phthiocerol synthesis polyketide synthase type I PpsB [PDIM (VF0309) - Immune modulation (VFC0258)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	80_length=7463_depth=0.83x	573	2099	-	plcC	1-1527/1527	===============	0/0	100.00	99.87	vfdb	NP_216865	(plcC) phospholipase C [Phospholipase C (VF0320) - Exotoxin (VFC0235)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	80_length=7463_depth=0.83x	2182	3720	-	plcB	1-1539/1539	===============	0/0	100.00	100.00	vfdb	NP_216866	(plcB) membrane-associated phospholipase B [Phospholipase C (VF0320) - Exotoxin (VFC0235)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	80_length=7463_depth=0.83x	3938	5476	-	plcA	1-1539/1539	===============	0/0	100.00	99.87	vfdb	NP_216867	(plcA) membrane-associated phospholipase A [Phospholipase C (VF0320) - Exotoxin (VFC0235)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	82_length=6436_depth=1.16x	3609	4787	+	espA	1-1179/1179	===============	0/0	100.00	99.92	vfdb	NP_218133	(espA) ESX-1 type VII secretion system EspA [ESX-1 (VF0315) - Effector delivery system (VFC0086)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	82_length=6436_depth=1.16x	4861	5172	+	espC	1-312/312	===============	0/0	100.00	100.00	vfdb	NP_218132	(espC) ESX-1 type VII secretion system EspC [ESX-1 (VF0315) - Effector delivery system (VFC0086)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	82_length=6436_depth=1.16x	5288	5842	+	espD	1-555/555	===============	0/0	100.00	100.00	vfdb	NP_218131	(espD) ESX-1 type VII secretion system EspD [ESX-1 (VF0315) - Effector delivery system (VFC0086)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	8_length=125435_depth=0.99x	102980	103753	-	sigE	1-774/774	===============	0/0	100.00	100.00	vfdb	NP_215737	(sigE) ECF RNA polymerase sigma factor SigE [SigE (VF0295) - Regulation (VFC0301)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	9_length=121017_depth=0.99x	80728	81420	-	ideR	1-693/693	===============	0/0	100.00	99.86	vfdb	NP_217227	(ideR) Iron-dependent repressor and activator IdeR [IdeR (VF0300) - Regulation (VFC0301)] [Mycobacterium tuberculosis H37Rv]	
../data/WS2892601A04__L31_assembly.fasta	9_length=121017_depth=0.99x	85555	87141	-	sigA/rpoV	1-1587/1587	===============	0/0	100.00	100.00	vfdb	NP_217219	(sigA/rpoV) RNA polymerase sigma factor SigA [SigA (VF0257) - Regulation (VFC0301)] [Mycobacterium tuberculosis H37Rv]	
